sr_number,sr_type,sr_short_code,owner_department,status,origin,created_date,last_modified_date,closed_date,street_address,city,state,zip_code,street_number,street_direction,street_name,street_type,duplicate,legacy_record,legacy_sr_number,parent_sr_number,community_area,ward,electrical_district,electricity_grid,police_sector,police_district,police_beat,precinct,sanitation_division_days,x_coordinate,y_coordinate,latitude.x,longitude.x,location,bldg_id,latitude.y,longitude.y,complaint_violation,bldg_sq_fo,shape_area,stories,year_built,bldg_condi,graffiti_address,one_light_address,pot_holes_address,all_lights_address,tree_trims_address,tree_debris_address,alley_lights_address,garbage_carts_address,sanitation_code_address,rodent_baiting_address,abandoned_vehicles_address,abandoned_buildings_address,graffiti_community,one_light_community,pot_holes_community,all_lights_community,tree_trims_community,tree_debris_community,alley_lights_community,garbage_carts_community,sanitation_code_community,rodent_baiting_community,abandoned_vehicles_community,abandoned_buildings_community,hardship_index,complaint_violations,permit_violations,periodic_violations,registration_violations,logistic_probs,logistic_preds,lda_probs,lda_preds,gbm_probs,gbm_preds,log_rank,lda_rank,gbm_rank
sr19-00064719,building violation,bba,,completed,phone call,2019-01-14,01/18/2019 07:46:13 pm,01/18/2019 07:46:08 pm,7627 s coles ave,NA,NA,60649,7627,s,coles,ave,FALSE,FALSE,NA,,43,7,12,x040,2,4,421,14,friday,1196441.286,1855270.421,41.75774766,-87.5556322,"(41.75774766274597, -87.5556322032303)",595378,41.75750705,-87.55597742,0,-0.001856694,-0.193481106,0.48462478,-46.18050097,needs minor repair,0,0,0,0,0,0,0,1.386294361,0.693147181,0,1.098612289,0,0.229452055,1.484961286,1.128499107,0.702352591,0.709350804,0.402173913,0.535586659,0.745235259,0.432846933,0.254318046,0.355122096,0.171083979,6.109572851,3.496507561,0,0,0,0.304317833,1,0.796823934,1,0.196811957,1,0.995897596,0.99332814,0.990877084
sr19-00064867,building violation,bba,,open,phone call,2019-01-14,01/14/2019 09:20:39 pm,,703 e 50th pl,NA,NA,60615,703,e,50th,pl,FALSE,FALSE,NA,,38,4,9,r033,2,2,223,3,tuesday,1181845.293,1871622.242,41.80296823,-87.60861897,"(41.8029682320654, -87.60861897116803)",864614,41.80296039,-87.60861324,0,0.587862872,0.832378892,-1.51537522,-32.18050097,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0.351791531,0.780311256,0.985884908,0.514296055,0.851610568,0.399927615,0.326094824,0.653275425,0.382193268,0.574375679,0.463264567,0.143684401,8.109572851,1.098612289,0,0,0,0.065038167,1,0.063921896,1,0.106039315,1,0.91753648,0.891702757,0.95663499
sr19-00064875,building violation,bba,,completed,internet,2019-01-14,01/15/2019 02:51:04 pm,01/15/2019 02:51:02 pm,526 n kedzie blvd,NA,NA,60612,526,n,kedzie,blvd,FALSE,FALSE,NA,,23,27,5,h021,2,11,1121,31,thursday,1154935.546,1903490.064,41.89099751,-87.70645658,"(41.8909975140075, -87.70645658206224)",349322,41.89098966,-87.70645081,0,0.285825379,-0.276376301,0.48462478,-40.18050097,needs minor repair,0,0,1.098612289,0,1.609437912,1.609437912,1.098612289,0.693147181,1.609437912,0,0,0,1.270446993,0.777360918,0.717654625,0.459641977,0.58880909,0.178368528,0.414299496,1.062814878,0.365526852,0.658698682,0.381820131,0.160252975,36.10957285,1.386294361,0,0,0,0.132637957,1,0.270720513,1,0.146903659,1,0.970815807,0.957015111,0.978941684
sr19-00064922,building violation,bba,,open,phone call,2019-01-14,01/14/2019 09:26:11 pm,,2550 w fitch ave,NA,NA,60645,2550,w,fitch,ave,FALSE,FALSE,NA,,2,50,2,j005,1,24,2411,6,monday,1157834.722,1947483.666,42.01166005,-87.69460521,"(42.011660053286626, -87.69460520527322)",7744,42.01165218,-87.69459942,0,0.163952835,1.838248022,1.48462478,3.819499028,sound,1.098612289,1.098612289,1.791759469,0,1.609437912,0,0,0,0,1.098612289,0,0,1.668608886,0.533243159,1.224326293,0.258974092,0.698470503,0.324315888,0.222973676,0.652169389,0.261055041,1.323379461,0.503381542,0.011861409,-2.890427149,0,0,0.693147181,0,0.029431276,1,0.022404929,1,0.033219424,1,0.756460508,0.812070416,0.808888196
sr18-00236924,building violation,bba,,completed,internet,2018-12-27,01/17/2019 01:58:13 pm,01/17/2019 01:58:11 pm,3430 s parnell ave,NA,NA,60616,3430,s,parnell,ave,FALSE,FALSE,NA,,60,11,9,o029,1,9,915,23,thursday,1173136.313,1882031.279,41.831721,-87.640246,"(41.831721, -87.640246)",416781,41.83173292,-87.64018437,0,-0.102529486,-0.75633203,0.48462478,-41.18050097,sound,0,0,0,0,0,0,0,0,0,0,0,0,2.199940626,0.48137153,0.447231706,0.241650586,0.698382069,0.108653703,0.238533472,0.454950275,0.21226065,0.553955767,0.457622087,0.022710405,-5.890427149,0,0,0,0,0.013554677,0,0.005369621,0,0.013034276,0,0.335454121,0.193780963,0.292578283
sr19-00065013,building violation,bba,,open,phone call,2019-01-14,01/14/2019 09:36:01 pm,,4107 w kinzie st,NA,NA,60624,4107,w,kinzie,st,FALSE,FALSE,NA,,26,28,6,f022,1,11,1114,24,thursday,1148855.069,1902133.435,41.88739451,-87.72882244,"(41.88739450574828, -87.72882243661786)",352311,41.88764171,-87.72867424,0,0.375011007,3.347240767,-1.51537522,-22.18050097,unknown,0,0.693147181,1.098612289,0,0,0,0.693147181,0,0,0,0,0,0.385635018,1.333538841,0.640567201,0.773736128,0.539765721,0.491676942,0.410604192,1.347102343,0.444821208,0.700369914,0.346794081,0.344636252,43.10957285,1.945910149,0,0,0,0.212268484,1,0.425083289,1,0.146417787,1,0.989213273,0.974602482,0.97879005
sr19-00065078,no building permit and construction violation,bbd,,completed,phone call,2019-01-14,01/17/2019 01:25:45 pm,01/17/2019 01:25:42 pm,5231 s michigan ave,NA,NA,60615,5231,s,michigan,ave,FALSE,FALSE,NA,,40,3,12,q034,3,2,231,37,tuesday,1178173.133,1870203.54,41.79915936,-87.62212939,"(41.79915935772046, -87.6221293939054)",465472,41.79909459,-87.62243152,0,0.606989138,1.340680612,1.48462478,-21.18050097,needs minor repair,0,1.098612289,0.693147181,0,0,0,0,0,0.693147181,0,0,0,0.377062706,1.907590759,1.51650165,1.377887789,0.582508251,0.29620462,0.331683168,0.550330033,0.417491749,0.434818482,0.301155116,0.25990099,39.10957285,0,0,0,0,0.086985828,1,0.069408886,1,0.099863309,1,0.942686815,0.89543958,0.951212546
sr19-00065116,building violation,bba,,open,phone call,2019-01-14,01/14/2019 09:46:29 pm,,6129 s cottage grove ave,NA,NA,60637,6129,s,cottage grove,ave,FALSE,FALSE,NA,,42,20,12,s036,1,3,313,16,monday,1182769.119,1864360.025,41.78301866,-87.60545642,"(41.78301866063417, -87.60545641789564)",519604,41.78317579,-87.60584352,0,0.39235126,1.664262304,-1.51537522,-21.18050097,unknown,0,0,0,0,0.693147181,0.693147181,0.693147181,0,0,0.693147181,0,0,0.225786164,1.411949686,0.880188679,0.761006289,0.648742138,0.289622642,0.396855346,0.617610063,0.425786164,0.286163522,0.389308176,0.258805031,9.109572851,0,0.693147181,0,0,0.049484856,1,0.029598041,1,0.050102716,1,0.884359973,0.844295581,0.878160669
sr19-00065167,building violation,bba,311 city services,open,phone call,2019-01-14,01/14/2019 09:51:43 pm,,5344 s rockwell st,NA,NA,60632,5344,s,rockwell,st,FALSE,FALSE,NA,,63,14,11,j034,2,9,923,14,wednesday,1159885.674,1868956.43,41.79613275,-87.68922832,"(41.79613275183929, -87.68922831687193)",478326,41.79612491,-87.68922256,0,-0.599015499,-0.483403733,0.48462478,-17.18050097,needs minor repair,0,0,0,0,0,0.693147181,0,0.693147181,0,0,0,0,4.485158957,0.594395058,0.759831249,0.322434835,0.405906283,0.119481694,0.288684647,0.60750339,0.167696248,0.282959168,0.387373813,0.062528251,44.10957285,0,0,0,0,0.01972124,0,0.009081915,0,0.018777025,0,0.586230462,0.564717246,0.587409254
sr19-00065205,building violation,bba,,completed,phone call,2019-01-14,01/16/2019 04:44:19 pm,01/16/2019 04:44:16 pm,1152 e 67th st,NA,NA,60637,1152,e,67th,st,FALSE,FALSE,NA,,69,5,12,s038,2,3,321,30,monday,1185230.243,1860870.778,41.77338634,-87.59654288,"(41.77338633618378, -87.59654287502329)",553643,41.77334353,-87.59635672,1,0.39235126,1.285298771,-1.51537522,-21.18050097,unknown,0,1.791759469,1.386294361,1.791759469,1.609437912,0,0,0,1.386294361,0,1.386294361,0,0.225786164,1.411949686,0.880188679,0.761006289,0.648742138,0.289622642,0.396855346,0.617610063,0.425786164,0.286163522,0.389308176,0.258805031,9.109572851,1.386294361,0,2.833213344,0,0.317912437,1,0.895018226,1,0.309616431,1,0.99637119,0.996298489,0.998238563
sr19-00065239,building violation,bba,,open,phone call,2019-01-14,01/14/2019 10:00:27 pm,,2150 w superior st,NA,NA,60612,2150,w,superior,st,FALSE,FALSE,NA,,24,1,5,k021,2,12,1221,32,friday,1161742.013,1905050.648,41.89514071,-87.68141622,"(41.8951407106705, -87.68141622071269)",341403,41.89513286,-87.68141045,0,0.224267486,-0.175135666,0.48462478,-38.18050097,sound,0,0,1.791759469,0,0.693147181,0,0,0,0,0,0,0,4.069444444,0.684064327,0.947880117,0.320833333,0.534868421,0.105409357,0.236695906,0.598903509,0.327923977,0.799122807,0.372076023,0.027266082,-38.89042715,0,0,0,0,0.012858915,0,0.00597059,0,0.013748812,0,0.295157086,0.285961469,0.350411798
sr19-00065283,building violation,bba,311 city services,open,phone call,2019-01-14,01/14/2019 10:05:24 pm,,5158 s whipple st,NA,NA,60632,5158,s,whipple,st,FALSE,FALSE,NA,,63,14,11,i034,2,9,923,30,wednesday,1156851.064,1870045.649,41.79918358,-87.70032711,"(41.79918357647357, -87.70032710578612)",466861,41.79914533,-87.70020166,0,0.4184235,-0.00448469,0.48462478,0.819499028,sound,1.386294361,0,1.791759469,0,1.098612289,0,0,0,0,0,0.693147181,0,4.485158957,0.594395058,0.759831249,0.322434835,0.405906283,0.119481694,0.288684647,0.60750339,0.167696248,0.282959168,0.387373813,0.062528251,44.10957285,0,0,0,0,0.020053718,0,0.009106021,0,0.018779493,0,0.594715688,0.565836839,0.587502726
sr19-00065315,building violation,bba,,open,phone call,2019-01-14,01/14/2019 10:09:46 pm,,3321 w pensacola ave,NA,NA,60618,3321,w,pensacola,ave,FALSE,FALSE,NA,,16,33,4,h012,2,17,1724,15,friday,1153350.179,1928641.81,41.96004762,-87.71160914,"(41.960047624391215, -87.71160913812051)",133083,41.96003976,-87.71160336,0,0.310699991,-0.093373426,0.48462478,-14.18050097,sound,0,0,0.693147181,0,0.693147181,0,0,0.693147181,0,0,0,0,2.811062317,0.557507319,0.975219573,0.265370138,0.59546215,0.18831033,0.255541614,0.618778754,0.285549979,0.891572564,0.598076119,0.021643664,-14.89042715,0,0,0,0,0.014087338,0,0.006815775,0,0.01585607,0,0.365666511,0.400889027,0.469696214
sr19-00065345,no building permit and construction violation,bbd,,completed,phone call,2019-01-14,01/15/2019 02:56:32 pm,01/15/2019 02:56:32 pm,7928 s tripp ave,NA,NA,60652,7928,s,tripp,ave,TRUE,FALSE,NA,sr18-00193294,70,18,10,f041,3,8,834,46,wednesday,1149438.772,1851519.766,41.74849209,-87.72798831,"(41.748492092048274, -87.7279883077759)",625069,41.74848427,-87.72798254,0,-0.453131338,-0.394117892,-0.51537522,26.81949903,sound,0,0,0,0,0,0,0,0.693147181,0,0,0.693147181,0,0.64929972,0.845378151,0.640816327,0.372789116,0.453781513,0.249539816,0.295398159,0.661864746,0.162144858,0.27354942,0.204721889,0.023689476,-11.89042715,0,0,0,0,0.010010843,0,0.004912629,0,0.009899934,0,0.12557927,0.125363245,0.101992003
sr19-00066166,building violation,bba,,open,phone call,2019-01-15,01/15/2019 01:06:37 am,,4616 n saint louis ave,NA,NA,60625,4616,n,saint louis,ave,FALSE,FALSE,NA,,14,33,2,h011,2,17,1723,1,friday,1152142.056,1930560.176,41.96533572,-87.71599998,"(41.96533571730158, -87.71599997807891)",114900,41.96532785,-87.71599419,0,0.704572535,-0.149011651,0.48462478,-19.18050097,sound,0,0,1.945910149,1.386294361,1.945910149,0,1.609437912,0,0.693147181,0,0,0,3.193786527,0.391571824,0.960319902,0.19870809,0.545216856,0.138572747,0.246385727,0.534143341,0.266379576,0.743002153,0.464318671,0.021839434,4.109572851,0,0,0,0,0.017705434,0,0.011398812,0,0.025807121,1,0.528746949,0.655144623,0.727432103
sr19-00065398,building violation,bba,,open,phone call,2019-01-14,01/14/2019 10:17:17 pm,,3355 s ashland ave,NA,NA,60608,3355,s,ashland,ave,FALSE,FALSE,NA,,59,12,9,m029,1,9,912,9,thursday,1166313.142,1882286.79,41.83257817,-87.66527827,"(41.83257816627363, -87.66527827102516)",415996,41.83250704,-87.66546171,0,0.470941534,0.025625825,0.48462478,-41.18050097,needs major repair,1.791759469,0,1.098612289,0,0,0,0,0,0,0,0,0,7.604498594,0.631052796,0.850984067,0.420181193,0.664792252,0.119025305,0.408934708,0.540456107,0.175882537,0.371134021,0.505467042,0.037800687,12.10957285,0,0,0,0,0.028347865,1,0.01346848,0,0.023354147,1,0.743187412,0.706217999,0.689273511
sr19-00065418,building violation,bba,,completed,phone call,2019-01-14,01/16/2019 04:41:00 pm,01/16/2019 04:40:57 pm,8137 s kingston ave,NA,NA,60617,8137,s,kingston,ave,FALSE,FALSE,NA,,46,7,12,w041,2,4,422,23,friday,1194681.498,1851345.138,41.74701985,-87.56221041,"(41.74701985383019, -87.56221040797749)",626857,41.74703958,-87.56237066,1,1.546948823,0.614392562,1.48462478,-0.180500972,sound,0,0,0,0,0,0,0,0,0,0,0,0,0.62284513,1.062368605,0.601121233,0.652838122,0.696706377,0.358934828,0.448633497,0.618640505,0.308339173,0.184583041,0.200280308,0.240504555,26.10957285,0,0,0,0,0.033814798,1,0.016907289,1,0.045222699,1,0.800714545,0.762345121,0.864294542
sr19-00065436,building violation,bba,,open,internet,2019-01-14,01/14/2019 10:21:34 pm,,5318 s kenneth ave,NA,NA,60632,5318,s,kenneth,ave,FALSE,FALSE,NA,,62,23,10,e034,1,8,815,6,thursday,1147524.014,1868845.802,41.7960744,-87.73456274,"(41.79607439663949, -87.73456273915896)",837628,41.79620917,-87.7344221,1,-0.415752765,-0.141408055,-1.51537522,75.81949903,sound,3.091042453,0,0,0,0,0,0,0,0.693147181,0.693147181,1.098612289,0,3.393154267,0.60518184,0.808889945,0.263608272,0.309008795,0.115046351,0.382933207,0.463037794,0.13073449,0.590682196,0.441169479,0.014024245,20.10957285,0,0,0,0,0.018303007,0,0.010740341,0,0.021714416,0,0.547308511,0.633733188,0.653279327
sr19-00028148,building violation,bba,,completed,phone call,2019-01-07,01/14/2019 10:29:52 pm,01/14/2019 10:29:49 pm,6038 s racine ave,NA,NA,60636,6038,s,racine,ave,FALSE,FALSE,NA,,67,16,11,m036,1,7,713,26,friday,1169283.013,1864577.308,41.78391754,-87.65489433,"(41.78391754369182, -87.65489432732979)",517930,41.7838985,-87.65475812,0,-0.009347366,-0.460423484,0.48462478,-45.18050097,needs minor repair,0,0,0,0,0,0,0,0,0,0,0,0,0.237799093,0.932644672,0.571729735,0.476019817,0.560556551,0.358068936,0.268999684,0.874565194,0.324971013,0.62749025,0.162643618,0.399915674,40.10957285,0,0,0,0,0.038951895,1,0.021278174,1,0.030573279,1,0.838464974,0.804189645,0.789791764
sr19-00009106,building violation,bba,,completed,internet,2019-01-03,01/16/2019 11:24:34 pm,01/14/2019 10:16:30 pm,5227 s hermitage ave,NA,NA,60609,5227,s,hermitage,ave,FALSE,FALSE,NA,,61,16,11,l034,3,9,932,8,wednesday,1165636.488,1869922.667,41.798656,-87.668107,"(41.798656, -87.668107)",468133,41.79865621,-87.66810646,0,-0.609237053,-0.272515506,-0.51537522,-20.18050097,needs minor repair,0,0,0,0,0,0,0,0.693147181,0,0,0,0,1.742095328,0.797781973,0.722510618,0.449032563,0.469915054,0.175318546,0.266517225,0.643817839,0.230651251,0.521236432,0.263921661,0.204931571,42.10957285,0,0,0,0,0.024774682,0,0.011176571,0,0.020896119,0,0.69070364,0.648171574,0.632585553
sr19-00065524,building violation,bba,,open,phone call,2019-01-14,01/14/2019 10:32:32 pm,,6502 s dr martin luther king jr dr,NA,NA,60637,6502,s,dr martin luther king jr,dr,FALSE,FALSE,NA,,69,20,12,q037,1,3,312,35,monday,1180029.742,1861948.557,41.77646455,-87.61557355,"(41.776464548976, -87.61557354835998)",541302,41.77645671,-87.61556781,0,0.000627779,0.950961975,-1.51537522,-15.18050097,unknown,0,2.397895273,2.564949357,2.708050201,0,0,0,0,0,0,0,0,0.105430867,1.162787476,0.853006373,0.632169576,0.604045442,0.37364921,0.35231366,0.751593239,0.38182322,0.338875035,0.298974785,0.221806595,17.10957285,1.386294361,0,0,0,0.079048407,1,0.131119312,1,0.110011919,1,0.93511762,0.924297658,0.959532637
sr19-00084314,building violation,bba,,open,phone call,2019-01-18,01/18/2019 03:03:39 pm,,6539 s california ave,NA,NA,60629,6539,s,california,ave,FALSE,FALSE,NA,,66,17,11,j037,3,8,831,16,friday,1158949.053,1861001.605,41.77432281,-87.69288028,"(41.774322807148515, -87.69288027560283)",552817,41.77429214,-87.69312356,1,-0.294526308,0.946254251,0.48462478,-0.180500972,sound,0.693147181,0,0,0,0,0.693147181,0,1.791759469,0,1.098612289,0,0.693147181,1.471933086,0.877788104,0.649814126,0.409572491,0.428438662,0.205204461,0.299628253,0.895167286,0.255576208,0.411895911,0.350185874,0.11802974,31.10957285,2.63905733,0,0,0,0.103013304,1,0.280245688,1,0.141640656,1,0.954971179,0.958512749,0.976993301
sr19-00065668,no building permit and construction violation,bbd,,open,phone call,2019-01-14,01/14/2019 11:02:34 pm,,8025 s langley ave,NA,NA,60619,8025,s,langley,ave,FALSE,FALSE,NA,,44,6,12,r041,3,6,631,34,tuesday,1182376.147,1851827.459,41.74863716,-87.60728501,"(41.74863716185345, -87.60728501153943)",621643,41.74864662,-87.60744292,0,0.456889781,-0.097246541,0.48462478,-7.180500972,sound,0,0.693147181,1.791759469,0,2.079441542,0,0,0.693147181,0,0,0.693147181,0.693147181,0.076233784,1.139226963,0.720877357,0.515848602,0.567339842,0.3620436,0.342650796,0.685569079,0.305202621,0.18871205,0.314029691,0.128794971,11.10957285,0,0,0,0,0.022982986,0,0.011824627,0,0.022614603,0,0.658553253,0.667418601,0.677817936
sr19-00065836,building violation,bba,,open,phone call,2019-01-14,01/14/2019 11:37:06 pm,,3507 n seminary ave,NA,NA,60657,3507,n,seminary,ave,FALSE,FALSE,NA,,6,44,4,n014,2,19,1924,38,wednesday,1168395.413,1923521.982,41.94568575,-87.65644461,"(41.94568574628291, -87.65644461194053)",183800,41.94567788,-87.65643885,0,0.436237736,-0.185375692,-1.51537522,-28.18050097,unknown,0,0,0,0,0.693147181,0,0,0,0,0,0,0,2.548883428,0.524308153,0.993268512,0.228870606,0.636179079,0.098728497,0.189870713,0.503899989,0.308259429,1.360188054,0.256544503,0.009936959,-43.89042715,0,0,0,0,0.012603192,0,0.004919965,0,0.01341884,0,0.280108013,0.126486992,0.315799969
sr19-00067021,building violation,bba,,open,phone call,2019-01-15,01/15/2019 12:07:20 pm,,3339 w douglas blvd,NA,NA,60623,3339,w,douglas,blvd,TRUE,FALSE,NA,sr18-00034879,29,24,7,h025,2,10,1021,12,friday,1154176.728,1892974.631,41.86215724,-87.70952404,"(41.86215724182375, -87.70952403814917)",374914,41.86235512,-87.70952406,0,0.336745469,0.35646741,-1.51537522,-20.18050097,unknown,0,2.302585093,1.791759469,2.397895273,0,0,0,0,0.693147181,0,0,0,0.699596774,1.242943548,0.78125,0.712365591,0.560819892,0.222782258,0.323084677,1.213373656,0.376176075,0.698252688,0.326444892,0.231518817,38.10957285,2.302585093,0,0,0,0.161084164,1,0.46768951,1,0.151776814,1,0.979876409,0.978071351,0.980578491
sr19-00066097,building violation,bba,,completed,phone call,2019-01-15,01/16/2019 04:43:24 pm,01/16/2019 04:43:22 pm,6449 s langley ave,NA,NA,60637,6449,s,langley,ave,FALSE,FALSE,NA,,42,20,12,r037,1,3,312,33,monday,1182096.391,1862214.027,41.77714544,-87.60798919,"(41.777145440606645, -87.60798919169724)",538680,41.77710969,-87.6081663,1,0.39235126,0.858982491,1.48462478,35.81949903,needs minor repair,0,2.079441542,0,0.693147181,0,0,0.693147181,0,2.079441542,0,0,0.693147181,0.225786164,1.411949686,0.880188679,0.761006289,0.648742138,0.289622642,0.396855346,0.617610063,0.425786164,0.286163522,0.389308176,0.258805031,9.109572851,3.465735903,0,0,0,0.40474207,1,0.945396458,1,0.423244102,1,0.998356961,0.997746274,0.999603261
sr19-00066868,building violation,bba,,open,phone call,2019-01-15,01/15/2019 07:16:10 am,,4449 s marshfield ave,NA,NA,60609,4449,s,marshfield,ave,FALSE,FALSE,NA,,61,15,8,l032,2,9,924,1,wednesday,1166156.393,1875017.289,41.81263322,-87.66606056,"(41.81263322038984, -87.66606055824434)",437778,41.81262538,-87.6660548,0,0.342050521,-0.479604543,0.48462478,-25.18050097,needs minor repair,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.742095328,0.797781973,0.722510618,0.449032563,0.469915054,0.175318546,0.266517225,0.643817839,0.230651251,0.521236432,0.263921661,0.204931571,42.10957285,0,0,0,0,0.027705172,1,0.013766852,0,0.0258154,1,0.73481643,0.712096381,0.727729137
sr19-00094944,building violation,bba,,open,phone call,2019-01-21,01/21/2019 04:20:26 pm,,7145 s cyril ave,NA,NA,60649,7145,s,cyril,ave,FALSE,FALSE,NA,,43,5,12,u039,3,3,333,36,friday,1190695.001,1857790.056,41.76480237,-87.57661002,"(41.76480236973257, -87.5766100152376)",574786,41.76474642,-87.57679503,1,0.247797983,1.390383338,10.48462478,19.81949903,unknown,0,0,1.098612289,0,0.693147181,0,0,0,0,0,0,0,0.229452055,1.484961286,1.128499107,0.702352591,0.709350804,0.402173913,0.535586659,0.745235259,0.432846933,0.254318046,0.355122096,0.171083979,6.109572851,1.386294361,2.944438979,3.970291914,0,0.227450415,1,0.921810443,1,0.225863978,1,0.990910318,0.997054578,0.994132004
sr19-00066599,building violation,bba,,open,phone call,2019-01-15,01/15/2019 03:52:25 am,,6640 w belden ave,NA,NA,60707,6640,w,belden,ave,FALSE,FALSE,NA,,18,29,3,z117,1,25,2512,30,tuesday,1131602.254,1914351.6,41.92123881,-87.79189781,"(41.92123880516709, -87.79189780564897)",275993,41.92131571,-87.79182387,1,-0.393426257,-0.044780507,0.48462478,0.819499028,sound,0.693147181,0,0,0.693147181,0.693147181,0,0,0.693147181,1.386294361,0,1.098612289,0,0.648501362,0.543256131,0.863079019,0.320163488,0.561989101,0.214237057,0.227179837,0.566416894,0.122956403,0.508514986,0.480926431,0.018051771,1.109572851,0,0,0,0,0.026916812,0,0.026079218,1,0.025874676,1,0.723909228,0.831747417,0.729029444
sr19-00066891,building violation,bba,,open,phone call,2019-01-15,01/15/2019 08:07:34 am,,322 s california ave,NA,NA,60612,322,s,california,ave,FALSE,FALSE,NA,,27,27,7,i023,2,11,1124,14,friday,1157696.622,1898301.928,41.87670498,-87.69645788,"(41.87670497854141, -87.69645788273114)",362618,41.87674008,-87.69632034,1,0.984322031,-0.05890753,1.48462478,-38.18050097,needs major repair,0,0,0,0.693147181,1.098612289,0,0,1.098612289,1.098612289,1.386294361,0.693147181,0.693147181,0.603901862,1.196275495,0.902749039,0.769435412,0.477978126,0.416494236,0.31687851,1.219923145,0.515814366,0.906591782,0.409991132,0.240023648,34.10957285,2.079441542,0,0,0,0.243643101,1,0.599774277,1,0.197247045,1,0.992372644,0.985792179,0.99096017
sr19-00094968,building violation,bba,,open,phone call,2019-01-21,01/21/2019 04:22:59 pm,,3404 s western ave,NA,NA,60608,3404,s,western,ave,TRUE,FALSE,NA,sr19-00092374,59,12,8,j029,1,9,911,6,thursday,1160841.143,1881978.038,41.83184594,-87.68536447,"(41.83184593844961, -87.68536446914979)",416923,41.83191215,-87.68521942,0,0.398620873,-0.064793572,0.48462478,-41.18050097,needs minor repair,1.945910149,0,1.098612289,0,0,0.693147181,0,0.693147181,0,1.098612289,0,0,7.604498594,0.631052796,0.850984067,0.420181193,0.664792252,0.119025305,0.408934708,0.540456107,0.175882537,0.371134021,0.505467042,0.037800687,12.10957285,1.791759469,0,0,0,0.07576525,1,0.109011685,1,0.083965484,1,0.931511658,0.916009763,0.935192398
